"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.01","51.12","CALGARY INTL A","3031092","2017-10-31","2017","10","31","","5.5","","-2.5","","1.5","","16.5","","0.0","","7.2","","0.0","T","7.2","","","","33","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-01","2017","11","01","","2.8","","-5.7","","-1.5","","19.5","","0.0","","0.0","","2.2","","1.8","","2","","35","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-02","2017","11","02","","-4.9","","-13.6","","-9.3","","27.3","","0.0","","0.0","","6.0","","5.4","","1","","36","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-03","2017","11","03","","-12.8","","-16.3","","-14.6","","32.6","","0.0","","0.0","","6.6","","6.8","","8","","34","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-04","2017","11","04","","-11.9","","-18.9","","-15.4","","33.4","","0.0","","","M","2.2","","0.9","","11","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-05","2017","11","05","","-8.5","","-14.2","","-11.4","","29.4","","0.0","","0.0","","0.4","","0.4","","10","","34","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-06","2017","11","06","","-8.0","","-18.1","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-07","2017","11","07","","","M","-15.2","E","","M","","M","","M","","M","","","","M","9","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-08","2017","11","08","","","M","-11.1","E","","M","","M","","M","0.0","","0.0","T","0.0","T","7","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-09","2017","11","09","","-4.3","","-16.0","","-10.2","","28.2","","0.0","","0.0","","0.6","","0.6","","7","","16","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-10","2017","11","10","","1.0","","-4.8","","-1.9","","19.9","","0.0","","","M","3.0","","3.8","","8","","35","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-11","2017","11","11","","5.2","","-5.5","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-12","2017","11","12","","5.3","","-5.3","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-13","2017","11","13","","8.8","","-7.8","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","5","","22","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-14","2017","11","14","","1.6","","-11.2","","-4.8","","22.8","","0.0","","0.0","","0.3","","0.2","","5","","17","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-15","2017","11","15","","-5.1","","-9.5","","-7.3","","25.3","","0.0","","","M","0.5","","0.4","","5","","17","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-16","2017","11","16","","-7.8","","-14.4","","-11.1","","29.1","","0.0","","","M","3.7","","3.4","","5","","36","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-17","2017","11","17","","-12.2","","-18.2","","-15.2","","33.2","","0.0","","","M","1.5","","0.6","","9","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-18","2017","11","18","","5.2","","-15.4","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","10","","25","","56",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-19","2017","11","19","","7.5","","-1.1","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","7","","25","","74",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-20","2017","11","20","","4.7","","-10.8","","-3.1","","21.1","","0.0","","0.0","","0.4","","0.4","","5","","2","","65",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-21","2017","11","21","","-7.6","","-11.8","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-22","2017","11","22","","12.8","","-9.4","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-23","2017","11","23","","13.1","","-0.9","","6.1","","11.9","","0.0","","0.0","T","0.0","","0.0","T","4","","26","","56",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-24","2017","11","24","","8.0","","0.8","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","2","","28","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-25","2017","11","25","","9.6","","-0.7","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","2","","26","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-26","2017","11","26","","14.6","","-4.8","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","1","","19","","61",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-27","2017","11","27","","9.0","","-2.6","","3.2","","14.8","","0.0","","0.0","T","0.0","","0.0","T","1","","27","","74",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-28","2017","11","28","","6.6","","-5.1","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","","25","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-29","2017","11","29","","7.0","","1.6","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","T","28","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-11-30","2017","11","30","","7.5","","0.5","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","T","28","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-01","2017","12","01","","7.0","","-4.6","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","0","T","28","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-02","2017","12","02","","5.3","","-8.4","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","0","T","33","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-03","2017","12","03","","-2.0","","-9.2","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","0","T","0","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-04","2017","12","04","","1.8","E","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","T","28","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-05","2017","12","05","","5.8","","-2.8","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","","","34","","65",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-06","2017","12","06","","4.9","","-6.2","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","","","32","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-07","2017","12","07","","13.6","","-3.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","30","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-08","2017","12","08","","15.2","","-5.2","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","T","26","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-09","2017","12","09","","15.4","","2.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","27","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-10","2017","12","10","","13.7","","-1.0","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","28","","56",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-11","2017","12","11","","10.2","E","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-12","2017","12","12","","12.9","","-1.3","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","27","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-13","2017","12","13","","6.9","","-3.3","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","33","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-14","2017","12","14","","5.7","","-6.0","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-15","2017","12","15","","10.0","","-2.2","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","28","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-16","2017","12","16","","2.3","","-6.3","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-17","2017","12","17","","6.7","","-7.2","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","28","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-18","2017","12","18","","2.8","","-9.9","","-3.6","","21.6","","0.0","","0.0","","0.4","","0.4","","0","T","2","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-19","2017","12","19","","-6.0","","-10.8","","-8.4","","26.4","","0.0","","0.0","","8.4","","8.6","","0","T","9","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-20","2017","12","20","","-9.1","","-16.7","","-12.9","","30.9","","0.0","","0.0","","7.4","","7.0","","15","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-21","2017","12","21","","-3.9","","-15.5","","-9.7","","27.7","","0.0","","0.0","","1.0","","0.6","","16","","1","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-22","2017","12","22","","-9.1","","-17.5","","-13.3","","31.3","","0.0","","0.0","","0.8","","0.8","","15","","32","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-23","2017","12","23","","-6.2","","-15.2","","-10.7","","28.7","","0.0","","0.0","","1.2","","1.2","","15","","32","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-24","2017","12","24","","-10.3","","-19.6","","-15.0","","33.0","","0.0","","","M","1.0","","0.8","","11","","35","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-25","2017","12","25","","-17.2","","-27.8","","-22.5","","40.5","","0.0","","","M","0.7","","0.6","","12","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-26","2017","12","26","","-20.4","","-29.9","","-25.2","","43.2","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-27","2017","12","27","","-18.4","","-25.5","","-22.0","","40.0","","0.0","","0.0","","0.0","T","0.0","T","7","","36","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-28","2017","12","28","","-16.4","","-28.2","","-22.3","","40.3","","0.0","","0.0","","2.3","","2.2","","9","","","","<31",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-29","2017","12","29","","-21.3","","-25.4","","-23.4","","41.4","","0.0","","","M","1.2","","1.1","","11","","17","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-30","2017","12","30","","-25.2","","-28.7","","-27.0","","45.0","","0.0","","0.0","","7.8","","7.6","","12","","15","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2017-12-31","2017","12","31","","-25.0","","-31.3","","-28.2","","46.2","","0.0","","0.0","T","0.0","","0.0","T","19","","17","","32",""
