Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.01,51.12,CALGARY INTL A,3031092,2020-12-10,2020,12,10,,-0.8,,-10.8,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,3.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-12-11,2020,12,11,,-7.2,,-11.9,,-9.6,,27.6,,0.0,,0.0,,0.2,,0.2,,2.0,,15.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-12,2020,12,12,,-4.7,,-13.5,,-9.1,,27.1,,0.0,,0.0,,0.0,T,0.0,T,2.0,,36.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-13,2020,12,13,,-14.0,,-17.3,,-15.7,,33.7,,0.0,,0.0,,0.0,T,0.0,T,2.0,,16.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-14,2020,12,14,,0.6,,-16.7,,-8.1,,26.1,,0.0,,0.0,,0.0,T,0.0,T,2.0,,26.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-15,2020,12,15,,2.7,,-7.9,,-2.6,,20.6,,0.0,,0.0,,0.0,,0.0,,2.0,,28.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-16,2020,12,16,,5.5,,-4.0,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,2.0,,28.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-17,2020,12,17,,5.3,,-8.2,,-1.5,,19.5,,0.0,,0.0,,0.0,T,0.0,T,2.0,,2.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-18,2020,12,18,,5.8,,-11.2,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,2.0,,23.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-19,2020,12,19,,5.8,,-4.0,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,2.0,,29.0,,85.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-20,2020,12,20,,7.0,,-3.1,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,2.0,,29.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-21,2020,12,21,,2.8,,-3.3,,-0.3,,18.3,,0.0,,0.0,,12.0,,11.8,,2.0,,11.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-22,2020,12,22,,-3.3,,-17.6,,-10.5,,28.5,,0.0,,0.0,,15.2,,14.0,,22.0,,2.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-23,2020,12,23,,5.7,,-18.6,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,25.0,,28.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-24,2020,12,24,,8.4,,0.5,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,16.0,,27.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-25,2020,12,25,,5.2,,-7.0,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,10.0,,34.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-26,2020,12,26,,-3.4,,-8.4,,-5.9,,23.9,,0.0,,0.0,,3.3,,1.8,,9.0,,35.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-27,2020,12,27,,-7.5,,-13.7,,-10.6,,28.6,,0.0,,0.0,,3.4,,2.6,,13.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-12-28,2020,12,28,,-1.5,,-13.5,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,,14.0,,34.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2020-12-29,2020,12,29,,-4.9,,-14.7,,-9.8,,27.8,,0.0,,0.0,,0.0,,0.0,,14.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-12-30,2020,12,30,,1.3,,-7.6,,-3.2,,21.2,,0.0,,0.0,,0.0,,0.0,,12.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2020-12-31,2020,12,31,,-0.6,,-9.7,,-5.2,,23.2,,0.0,,0.0,,0.0,,0.0,,11.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-01,2021,1,1,,3.4,,-6.0,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,11.0,,27.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-02,2021,1,2,,8.4,,-6.6,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,10.0,,26.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-03,2021,1,3,,5.3,,-6.6,,-0.7,,18.7,,0.0,,0.0,,0.0,,0.0,,9.0,,27.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-04,2021,1,4,,3.4,,-7.3,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,6.0,,29.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-05,2021,1,5,,4.9,,-3.1,,0.9,,17.1,,0.0,,0.0,,0.0,T,0.0,T,4.0,,35.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-06,2021,1,6,,5.2,,-6.8,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,,4.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-07,2021,1,7,,3.7,,-9.0,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,7.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-08,2021,1,8,,-1.7,,-15.0,,-8.4,,26.4,,0.0,,0.0,,0.0,,0.0,,10.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-09,2021,1,9,,-0.1,,-12.5,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,9.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-10,2021,1,10,,7.7,,-13.7,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,8.0,,27.0,,65.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-11,2021,1,11,,8.7,,-1.1,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,8.0,,27.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-12,2021,1,12,,8.2,,-2.3,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,4.0,,27.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-13,2021,1,13,,7.5,,-0.2,,3.7,,14.3,,0.0,,0.2,,0.0,T,0.2,,4.0,,35.0,,89.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-14,2021,1,14,,1.8,,-6.8,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,4.0,,27.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-15,2021,1,15,,8.7,,-7.8,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,4.0,,28.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-16,2021,1,16,,5.2,,-2.0,,1.6,,16.4,,0.0,,0.0,,0.0,,0.0,,4.0,,28.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-17,2021,1,17,,6.8,,-2.7,,2.1,,15.9,,0.0,,0.0,,0.0,T,0.0,T,3.0,,29.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-18,2021,1,18,,2.9,,-5.8,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,3.0,,34.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-19,2021,1,19,,9.7,,-9.5,,0.1,,17.9,,0.0,,0.0,,0.0,,0.0,,3.0,,30.0,,76.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-20,2021,1,20,,4.4,,-9.6,,-2.6,,20.6,,0.0,,0.0,,0.0,,0.0,,2.0,,29.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-21,2021,1,21,,-1.4,,-9.2,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-22,2021,1,22,,-3.2,,-11.9,,-7.6,,25.6,,0.0,,0.0,,0.0,,0.0,,2.0,,1.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-23,2021,1,23,,-2.6,,-15.6,,-9.1,,27.1,,0.0,,0.0,,0.2,,0.2,,2.0,,4.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-24,2021,1,24,,-13.3,,-16.3,,-14.8,,32.8,,0.0,,0.0,,0.4,,0.4,,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-25,2021,1,25,,-13.7,,-17.5,,-15.6,,33.6,,0.0,,0.0,,0.8,,0.8,,2.0,,15.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-01-26,2021,1,26,,-12.7,,-17.0,,-14.9,,32.9,,0.0,,0.0,,1.4,,1.1,,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-27,2021,1,27,,-11.8,,-14.6,,-13.2,,31.2,,0.0,,0.0,,4.6,,1.4,,3.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-28,2021,1,28,,-13.2,,-15.7,,-14.5,,32.5,,0.0,,0.0,,0.3,,0.3,,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-29,2021,1,29,,-5.9,,-15.6,,-10.8,,28.8,,0.0,,0.0,,0.0,,0.0,,7.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-30,2021,1,30,,-0.1,,-16.0,,-8.1,,26.1,,0.0,,0.0,,0.0,,0.0,,7.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-01-31,2021,1,31,,4.5,,-12.0,,-3.8,,21.8,,0.0,,0.0,,0.0,,0.0,,7.0,,17.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-01,2021,2,1,,9.4,,-9.4,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,6.0,,2.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-02,2021,2,2,,-8.2,,-13.2,,-10.7,,28.7,,0.0,,0.0,,4.0,,3.6,,7.0,,34.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-03,2021,2,3,,-11.8,,-19.1,,-15.5,,33.5,,0.0,,0.0,,8.6,,7.8,,13.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-04,2021,2,4,,0.6,,-19.3,,-9.4,,27.4,,0.0,,0.0,,0.8,,0.4,,15.0,,1.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-05,2021,2,5,,-6.6,,-21.4,,-14.0,,32.0,,0.0,,0.0,,5.8,,3.4,,14.0,,4.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-06,2021,2,6,,-19.8,,-24.0,,-21.9,,39.9,,0.0,,0.0,,3.3,,2.8,,20.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-07,2021,2,7,,-23.2,,-29.1,,-26.2,,44.2,,0.0,,0.0,,0.0,T,0.0,T,23.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-08,2021,2,8,,-23.8,,-29.3,,-26.6,,44.6,,0.0,,0.0,,0.2,,0.2,,23.0,,35.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-09,2021,2,9,,-24.3,,-29.0,,-26.7,,44.7,,0.0,,0.0,,0.0,T,0.0,T,23.0,,33.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-10,2021,2,10,,-26.0,,-29.8,,-27.9,,45.9,,0.0,,0.0,,0.0,T,0.0,T,23.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-11,2021,2,11,,-24.9,,-30.8,,-27.9,,45.9,,0.0,,0.0,,0.0,,0.0,,23.0,,34.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-12,2021,2,12,,-17.7,,-27.1,,-22.4,,40.4,,0.0,,0.0,,0.6,,0.2,,23.0,,35.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-13,2021,2,13,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,23.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-14,2021,2,14,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,22.0,,16.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-15,2021,2,15,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,22.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-16,2021,2,16,,-4.7,,-21.8,,-13.3,,31.3,,0.0,,0.0,,3.3,,3.1,,22.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-17,2021,2,17,,-6.2,,-13.9,,-10.1,,28.1,,0.0,,0.0,,0.4,,0.4,,25.0,,34.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-18,2021,2,18,,-3.3,,-17.7,,-10.5,,28.5,,0.0,,0.0,,0.0,,0.0,,22.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-19,2021,2,19,,3.8,,-6.1,,-1.2,,19.2,,0.0,,0.0,,0.0,,0.0,,14.0,,29.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-20,2021,2,20,,3.4,,-6.0,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,12.0,,28.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-21,2021,2,21,,8.5,,-0.9,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,10.0,,26.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-22,2021,2,22,,8.3,,-1.1,,3.6,,14.4,,0.0,,0.0,,4.0,,3.8,,4.0,,27.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-23,2021,2,23,,1.7,,-4.8,,-1.6,,19.6,,0.0,,0.0,,0.0,T,0.0,T,14.0,,33.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-24,2021,2,24,,1.8,,-9.2,,-3.7,,21.7,,0.0,,0.0,,0.0,T,0.0,T,10.0,,27.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-25,2021,2,25,,4.6,,-2.7,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,9.0,,27.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-26,2021,2,26,,0.2,,-13.2,,-6.5,,24.5,,0.0,,0.0,,2.8,,2.2,,8.0,,35.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-02-27,2021,2,27,,-5.8,,-14.6,,-10.2,,28.2,,0.0,,0.0,,0.0,T,0.0,T,10.0,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-02-28,2021,2,28,,7.0,,-7.7,,-0.4,,18.4,,0.0,,0.0,,0.0,,0.0,,9.0,,27.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-01,2021,3,1,,10.2,,0.1,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,9.0,,26.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-02,2021,3,2,,6.4,,-3.6,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,8.0,,20.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-03,2021,3,3,,8.6,,-3.3,,2.7,,15.3,,0.0,,0.0,,0.0,,0.0,,6.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-04,2021,3,4,,10.8,,-4.9,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,4.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-05,2021,3,5,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,4.0,,19.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-06,2021,3,6,,5.7,,-2.3,,1.7,,16.3,,0.0,,0.0,,0.3,,0.3,,3.0,,2.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-07,2021,3,7,,7.6,,-5.2,,1.2,,16.8,,0.0,,0.0,,0.0,,0.0,,2.0,,29.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-08,2021,3,8,,5.7,,-2.5,,1.6,,16.4,,0.0,,0.0,,0.0,T,0.0,T,2.0,,28.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-09,2021,3,9,,5.9,,-4.7,,0.6,,17.4,,0.0,,0.0,T,0.0,,0.0,T,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-10,2021,3,10,,,M,,M,,M,,M,,M,0.0,,0.0,T,0.0,T,2.0,,1.0,,66.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-11,2021,3,11,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,2.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-12,2021,3,12,,13.7,,-1.9,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,26.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-13,2021,3,13,,15.4,,-3.6,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,16.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-14,2021,3,14,,18.7,,-2.9,,7.9,,10.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,17.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-15,2021,3,15,,8.7,,-2.7,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,36.0,,68.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-16,2021,3,16,,9.1,,-6.3,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,0.0,T,36.0,,31.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-17,2021,3,17,,12.7,,-6.7,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,17.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-18,2021,3,18,,17.0,,-3.3,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,15.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-19,2021,3,19,,14.7,,2.1,,8.4,,9.6,,0.0,,0.0,T,0.0,,0.0,T,0.0,T,23.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-20,2021,3,20,,10.6,,-2.4,,4.1,,13.9,,0.0,,0.0,,0.0,,0.0,,,,27.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-21,2021,3,21,,7.6,,-3.3,,2.2,,15.8,,0.0,,0.0,,0.0,,0.0,,,,36.0,,49.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-22,2021,3,22,,6.8,,-2.3,,2.3,,15.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,30.0,,51.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-23,2021,3,23,,5.4,,-5.1,,0.2,,17.8,,0.0,,0.0,,0.0,,0.0,,,,20.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-24,2021,3,24,,9.1,,-1.8,,3.7,,14.3,,0.0,,0.0,,3.8,,1.8,,4.0,E,29.0,,53.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-25,2021,3,25,,-2.0,,-5.8,,-3.9,,21.9,,0.0,,0.0,,2.8,,1.7,,5.0,,36.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-26,2021,3,26,,2.5,,-5.1,,-1.3,,19.3,,0.0,,0.0,,2.2,,1.4,,7.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-03-27,2021,3,27,,12.9,,-3.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,2.0,,22.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-28,2021,3,28,,14.5,,-2.2,,6.2,,11.8,,0.0,,0.0,,1.0,,1.4,,1.0,E,34.0,,69.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-29,2021,3,29,,-1.8,,-10.6,,-6.2,,24.2,,0.0,,0.0,,0.8,,0.8,,1.0,,33.0,,85.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-30,2021,3,30,,4.5,,-9.8,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,1.0,,30.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-03-31,2021,3,31,,12.1,,-4.2,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,29.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-01,2021,4,1,,16.7,,-0.8,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,84.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-02,2021,4,2,,11.9,,-2.3,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,16.0,,44.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-03,2021,4,3,,15.0,,-1.4,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,15.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-04,2021,4,4,,6.6,,-2.8,,1.9,,16.1,,0.0,,0.2,,0.0,T,0.2,,,,2.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-05,2021,4,5,,13.2,,-5.3,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-06,2021,4,6,,15.4,,-0.4,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,27.0,,36.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-07,2021,4,7,,17.0,,-0.8,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,23.0,,53.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-08,2021,4,8,,6.3,,-2.8,,1.8,,16.2,,0.0,,0.2,,0.0,T,0.2,,,,36.0,,60.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-09,2021,4,9,,11.5,,-5.0,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-10,2021,4,10,,8.0,,-4.8,,1.6,,16.4,,0.0,,0.0,,0.0,,0.0,,,,35.0,,69.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-11,2021,4,11,,5.7,,-4.9,,0.4,,17.6,,0.0,,0.0,,0.0,,0.0,,,,34.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-12,2021,4,12,,4.6,,-5.0,,-0.2,,18.2,,0.0,,0.0,,0.0,,0.0,,,,8.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-13,2021,4,13,,7.5,,-9.6,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,,,14.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-14,2021,4,14,,12.8,,-4.4,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,18.0,,38.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-15,2021,4,15,,14.9,,-3.3,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,,,5.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-16,2021,4,16,,18.1,,-2.8,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,4.0,,49.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-17,2021,4,17,,20.4,,-0.4,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-18,2021,4,18,,11.2,,-3.0,,4.1,,13.9,,0.0,,0.6,,7.2,,7.6,,6.0,E,5.0,,47.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-19,2021,4,19,,5.1,,-2.4,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,7.0,,35.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-20,2021,4,20,,11.2,,-4.8,,3.2,,14.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,16.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-21,2021,4,21,,19.2,,-1.2,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,36.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-22,2021,4,22,,,M,,M,,M,,M,,M,0.0,,1.1,,1.1,,0.0,T,35.0,,69.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-23,2021,4,23,,2.8,,-4.9,,-1.1,,19.1,,0.0,,0.0,,0.2,,0.2,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-24,2021,4,24,,3.8,,-3.2,,0.3,,17.7,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-25,2021,4,25,,3.8,,-0.9,,1.5,,16.5,,0.0,,0.0,,1.4,,1.4,,0.0,T,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2021-04-26,2021,4,26,,14.5,,-3.3,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,0.0,T,22.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-27,2021,4,27,,14.8,,1.8,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,4.0,,44.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-28,2021,4,28,,18.1,,-1.5,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,27.0,,60.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-29,2021,4,29,,20.4,,1.7,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,,,28.0,,53.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-04-30,2021,4,30,,21.7,,7.2,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,71.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-01,2021,5,1,,12.9,,1.0,,7.0,,11.0,,0.0,,0.2,,0.0,,0.2,,,,34.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-02,2021,5,2,,10.8,,1.0,,5.9,,12.1,,0.0,,0.2,,0.0,T,0.2,,,,36.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-03,2021,5,3,,13.3,,-1.5,,5.9,,12.1,,0.0,,0.2,,0.0,,0.2,,,,29.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-04,2021,5,4,,12.5,,2.4,,7.5,,10.5,,0.0,,1.9,,0.0,,1.9,,,,33.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2021-05-05,2021,5,5,,14.3,,1.7,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,,39.0,
