"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.01","51.12","CALGARY INTL A","3031092","2025-05-29","2025","05","29","","31.8","","11.5","","21.7","","0.0","","3.7","","0.7","","0.0","","0.7","","","","27","","74",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-05-30","2025","05","30","","25.2","","9.5","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","17","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-05-31","2025","05","31","","31.4","","8.0","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","1","","78",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-01","2025","06","01","","16.8","","5.6","","11.2","","6.8","","0.0","","0.8","","0.0","","0.8","","","","36","","69",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-02","2025","06","02","","17.1","","5.6","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","35","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-03","2025","06","03","","16.7","","8.3","","12.5","","5.5","","0.0","","0.4","","0.0","","0.4","","","","33","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-04","2025","06","04","","19.8","","6.4","","13.1","","4.9","","0.0","","4.8","","0.0","","4.8","","","","34","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-05","2025","06","05","","23.8","","7.8","","15.8","","2.2","","0.0","","0.2","","0.0","","0.2","","","","14","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-06","2025","06","06","","26.2","","14.8","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","29","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-07","2025","06","07","","20.3","","11.3","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","2","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-08","2025","06","08","","26.1","","6.7","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","17","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-09","2025","06","09","","27.0","","14.2","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","34","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-10","2025","06","10","","24.0","","8.2","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","18","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-11","2025","06","11","","22.9","","10.8","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","12","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-12","2025","06","12","","17.6","","11.4","","14.5","","3.5","","0.0","","6.1","","0.0","","6.1","","","","16","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-13","2025","06","13","","24.4","","11.4","","17.9","","0.1","","0.0","","0.6","","0.0","","0.6","","","","29","","74",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-14","2025","06","14","","21.6","","9.1","","15.4","","2.6","","0.0","","0.0","T","0.0","","0.0","T","","","9","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-15","2025","06","15","","23.1","","8.7","","15.9","","2.1","","0.0","","0.0","T","0.0","","0.0","T","","","21","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-16","2025","06","16","","24.6","","6.6","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","15","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-17","2025","06","17","","24.8","","11.8","","18.3","","0.0","","0.3","","7.4","","0.0","","7.4","","","","30","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-18","2025","06","18","","22.7","","9.0","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","35","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-19","2025","06","19","","20.9","","8.6","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","4","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-20","2025","06","20","","14.1","","9.9","","12.0","","6.0","","0.0","","24.4","","0.0","","24.4","","","","3","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-21","2025","06","21","","10.5","","6.4","","8.5","","9.5","","0.0","","48.0","","0.0","","48.0","","","","35","","67",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-22","2025","06","22","","14.6","","4.4","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","33","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-23","2025","06","23","","17.6","","4.8","","11.2","","6.8","","0.0","","2.1","","0.0","","2.1","","","","33","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-24","2025","06","24","","21.6","","6.1","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","14","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-25","2025","06","25","","23.3","","10.6","","17.0","","1.0","","0.0","","3.0","","0.0","","3.0","","","","16","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-26","2025","06","26","","23.0","","11.6","","17.3","","0.7","","0.0","","0.0","T","0.0","","0.0","T","","","27","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-27","2025","06","27","","23.2","","11.4","","17.3","","0.7","","0.0","","0.0","T","0.0","","0.0","T","","","29","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-28","2025","06","28","","19.0","","9.8","","14.4","","3.6","","0.0","","4.9","","0.0","","4.9","","","","1","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-29","2025","06","29","","23.2","","9.7","","16.5","","1.5","","0.0","","0.0","T","0.0","","0.0","T","","","3","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-06-30","2025","06","30","","25.1","","11.4","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-01","2025","07","01","","27.7","","13.3","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","15","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-02","2025","07","02","","32.1","","15.0","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","","","27","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-03","2025","07","03","","21.9","","12.1","","17.0","","1.0","","0.0","","3.5","","0.0","","3.5","","","","1","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-04","2025","07","04","","19.3","","9.8","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","5","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-05","2025","07","05","","19.4","","13.3","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","18","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-06","2025","07","06","","19.8","","11.7","","15.8","","2.2","","0.0","","1.1","","0.0","","1.1","","","","1","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-07","2025","07","07","","24.3","","10.1","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","17","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-08","2025","07","08","","32.3","","15.4","","23.9","","0.0","","5.9","","0.0","","0.0","","0.0","","","","22","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-09","2025","07","09","","24.7","","15.2","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","","","2","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-10","2025","07","10","","17.0","","8.4","","12.7","","5.3","","0.0","","2.4","","0.0","","2.4","","","","35","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-11","2025","07","11","","25.6","","7.1","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","28","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-12","2025","07","12","","29.0","","14.6","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","29","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-13","2025","07","13","","24.3","","13.6","","19.0","","0.0","","1.0","","11.6","","0.0","","11.6","","","","32","","93",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-14","2025","07","14","","14.8","","10.4","","12.6","","5.4","","0.0","","34.2","","0.0","","34.2","","","","3","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-15","2025","07","15","","18.0","","9.8","","13.9","","4.1","","0.0","","0.7","","0.0","","0.7","","","","15","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-16","2025","07","16","","20.5","","7.0","","13.8","","4.2","","0.0","","","M","","M","","M","","","16","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-17","2025","07","17","","17.7","","10.6","","14.2","","3.8","","0.0","","28.2","","0.0","","28.2","","","","33","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-18","2025","07","18","","20.5","","8.5","","14.5","","3.5","","0.0","","17.7","","0.0","","17.7","","","","30","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-19","2025","07","19","","20.9","","10.7","","15.8","","2.2","","0.0","","","M","","M","","M","","","33","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-20","2025","07","20","","18.2","","12.4","","15.3","","2.7","","0.0","","0.9","","0.0","","0.9","","","","34","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-21","2025","07","21","","18.6","","9.6","","14.1","","3.9","","0.0","","5.2","","0.0","","5.2","","","","3","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-22","2025","07","22","","10.9","","7.5","","9.2","","8.8","","0.0","","20.4","","0.0","","20.4","","","","2","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-23","2025","07","23","","22.8","","8.4","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","16","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-24","2025","07","24","","27.2","","13.6","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","30","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-25","2025","07","25","","19.9","","12.6","","16.3","","1.7","","0.0","","2.4","","0.0","","2.4","","","","35","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-26","2025","07","26","","14.3","","10.5","","12.4","","5.6","","0.0","","5.7","","0.0","","5.7","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-27","2025","07","27","","16.1","","11.6","","13.9","","4.1","","0.0","","8.2","","0.0","","8.2","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-28","2025","07","28","","17.6","","11.4","","14.5","","3.5","","0.0","","25.3","","0.0","","25.3","","","","12","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-29","2025","07","29","","22.5","","9.3","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-30","2025","07","30","","25.0","","12.7","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","16","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-07-31","2025","07","31","","25.5","","13.7","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","16","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-01","2025","08","01","","26.4","","13.0","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","16","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-02","2025","08","02","","24.4","","15.9","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","36","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-03","2025","08","03","","20.3","","14.2","","17.3","","0.7","","0.0","","9.0","","0.0","","9.0","","","","5","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-04","2025","08","04","","22.9","","13.0","","18.0","","0.0","","0.0","","5.0","","0.0","T","5.0","","","","2","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-05","2025","08","05","","23.4","","10.1","","16.8","","1.2","","0.0","","","M","","M","","M","","","32","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-06","2025","08","06","","24.6","","12.7","","18.7","","0.0","","0.7","","0.2","","0.0","","0.2","","","","32","","52",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-07","2025","08","07","","19.7","","12.3","","16.0","","2.0","","0.0","","20.0","","0.0","","20.0","","","","2","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-08","2025","08","08","","18.3","","11.3","","14.8","","3.2","","0.0","","8.2","","0.0","","8.2","","","","32","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-09","2025","08","09","","22.7","","11.0","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","34","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-10","2025","08","10","","28.9","","14.4","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","29","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-11","2025","08","11","","22.0","","15.0","","18.5","","0.0","","0.5","","0.8","","0.0","","0.8","","","","34","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-12","2025","08","12","","25.5","","13.4","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-13","2025","08","13","","22.6","","10.6","","16.6","","1.4","","0.0","","2.7","","0.0","","2.7","","","","36","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-14","2025","08","14","","17.2","","8.4","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-15","2025","08","15","","21.0","","10.8","","15.9","","2.1","","0.0","","0.4","","0.0","","0.4","","","","15","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-16","2025","08","16","","23.0","","15.0","","19.0","","0.0","","1.0","","0.0","T","0.0","","0.0","T","","","25","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-17","2025","08","17","","24.9","","11.1","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","36","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-18","2025","08","18","","24.2","","10.8","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-19","2025","08","19","","26.6","","10.1","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-20","2025","08","20","","19.0","","10.4","","14.7","","3.3","","0.0","","2.0","","0.0","","2.0","","","","35","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-21","2025","08","21","","20.3","","6.3","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","6","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-22","2025","08","22","","19.8","","8.7","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","13","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-23","2025","08","23","","23.0","","8.2","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","13","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-24","2025","08","24","","26.4","","10.2","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","18","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-25","2025","08","25","","27.7","","10.4","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","12","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-26","2025","08","26","","28.2","","10.9","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-27","2025","08","27","","29.4","","11.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","17","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-28","2025","08","28","","27.7","","11.0","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","17","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-29","2025","08","29","","27.2","","11.3","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-30","2025","08","30","","27.3","","10.8","","19.1","","0.0","","1.1","","0.3","","0.0","","0.3","","","","33","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-08-31","2025","08","31","","28.2","","10.5","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","33","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-01","2025","09","01","","28.1","","10.4","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","3","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-02","2025","09","02","","21.5","","11.3","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-03","2025","09","03","","24.0","","10.5","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-04","2025","09","04","","18.1","","8.6","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","33","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-05","2025","09","05","","20.9","","4.1","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","14","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-06","2025","09","06","","25.9","","7.6","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-07","2025","09","07","","26.7","","11.4","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","31","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-08","2025","09","08","","24.4","","13.9","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","35","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-09","2025","09","09","","26.0","","10.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-10","2025","09","10","","22.6","","10.1","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","32","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-11","2025","09","11","","25.4","","9.2","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-12","2025","09","12","","25.4","","9.8","","17.6","","0.4","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-13","2025","09","13","","24.8","","11.5","","18.2","","0.0","","0.2","","0.4","","0.0","","0.4","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-14","2025","09","14","","26.3","","9.9","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","29","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-15","2025","09","15","","20.6","","12.1","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","34","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-16","2025","09","16","","24.6","","9.1","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-17","2025","09","17","","26.3","","9.2","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","15","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-18","2025","09","18","","21.6","","7.2","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","34","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-19","2025","09","19","","22.4","","8.4","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","32","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-20","2025","09","20","","28.0","","8.8","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-21","2025","09","21","","25.3","","11.1","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","35","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-22","2025","09","22","","20.5","","8.6","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","18","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-23","2025","09","23","","27.4","","11.2","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","29","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-24","2025","09","24","","21.2","","7.6","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","34","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-25","2025","09","25","","24.0","","5.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","35","","61",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-26","2025","09","26","","18.7","","7.1","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","","","35","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-27","2025","09","27","","23.5","","7.2","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","35","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-28","2025","09","28","","15.9","","4.9","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","34","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-29","2025","09","29","","26.8","","7.2","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","20","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-09-30","2025","09","30","","21.0","","9.4","","15.2","","2.8","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-01","2025","10","01","","19.2","","5.3","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","28","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-02","2025","10","02","","17.9","","8.4","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-03","2025","10","03","","18.5","","6.8","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","32","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-04","2025","10","04","","11.6","","2.4","","7.0","","11.0","","0.0","","0.5","","0.0","","0.5","","","","35","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-05","2025","10","05","","9.4","","-1.4","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","","","33","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-06","2025","10","06","","14.0","","-1.8","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-07","2025","10","07","","22.6","","4.6","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-08","2025","10","08","","13.0","","3.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","36","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-09","2025","10","09","","15.7","","-0.9","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","17","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-10","2025","10","10","","19.3","","1.8","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","17","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-11","2025","10","11","","18.7","","-0.8","","9.0","","9.0","","0.0","","1.0","","0.0","T","1.0","","0","T","36","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-12","2025","10","12","","1.2","","-3.7","","-1.3","","19.3","","0.0","","0.0","","1.0","","1.0","","0","T","34","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-13","2025","10","13","","1.0","","-5.7","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","","","17","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-14","2025","10","14","","7.0","","-6.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","","18","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-15","2025","10","15","","15.2","","-4.2","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-16","2025","10","16","","17.8","","-1.5","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","28","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-17","2025","10","17","","12.3","","1.0","","6.7","","11.3","","0.0","","2.0","","0.0","","2.0","","","","2","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-18","2025","10","18","","11.2","","2.7","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","30","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-19","2025","10","19","","13.1","","1.8","","7.5","","10.5","","0.0","","0.0","T","0.0","","0.0","T","","","36","","72",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-20","2025","10","20","","10.2","","0.9","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","30","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-21","2025","10","21","","14.0","","0.7","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","27","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-22","2025","10","22","","14.1","","-2.9","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-23","2025","10","23","","15.8","","3.6","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","28","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-24","2025","10","24","","19.7","","6.2","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","15","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-25","2025","10","25","","14.0","","4.8","","9.4","","8.6","","0.0","","0.0","T","0.0","","0.0","T","","","26","","67",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-26","2025","10","26","","10.7","","0.1","","5.4","","12.6","","0.0","","0.0","T","0.0","","0.0","T","","","27","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-27","2025","10","27","","7.6","","2.5","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","29","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-28","2025","10","28","","7.7","","-4.1","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-29","2025","10","29","","12.0","","1.1","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","29","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2025-10-30","2025","10","30","","9.9","","-3.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","21","","46",""
